taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	Assembly Method	Release Date	Biotic Relationships	Cell Shape	Energy Source	Oxygen Requirement	Sequencing Method	Sporulation	Genome Size   * assembled	Gene Count   * assembled	CRISPR Count   * assembled	GC Count   * assembled	CDS Count   * assembled	RNA Count   * assembled	16S rRNA Count   * assembled	23S rRNA Count   * assembled	Pseudo Genes Count 	Unchar Count 	w/ Func Pred Count   * assembled	w/o function prediction  * assembled	Paralogs Count
650377929	Bacteria	Finished	Enterococcus faecalis 62	Enterococcus faecalis 62	Eurofins Medigenomix GmbH	650377929	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis	Newbler	7/1/2011	Free living		Chemoorganotroph	Facultative	454 GS FLX, 454 GS FLX Titanium		3100313	3094	1	1159084	3027	67	4	4	1	0	2358	669	407
642555127	Bacteria	Finished	CSP_777133	Elusimicrobium minutum Pei191	DOE Joint Genome Institute (JGI)	642555127	Elusimicrobia	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium	Elusimicrobium minutum		12/1/2008	Symbiotic			Anaerobe			1643562	1596	1	656638	1548	48	1	1	19	0	1064	484	126
637000319	Bacteria	Finished	Thermobifida fusca YX	Thermobifida fusca YX	DOE Joint Genome Institute (JGI)	637000319	Actinobacteria	Actinobacteria	Streptosporangiales	Nocardiopsaceae	Thermobifida	Thermobifida fusca		12/1/2006	Free living	Rod-shaped		Aerobe		Sporulating	3642249	3195	15	2458622	3117	78	4	4	7	0	2015	1102	1931
2558309076	Bacteria	Finished	Helicobacter pylori BM012A	Helicobacter pylori BM012A	Pennsylvania State University	2558309076	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori		2/26/2014							1660425	1614	0	645501	1571	43	2	2	9	0	1253	318	138
2597490031	Bacteria	Finished	Anthrax genome sequencing project - LANL	Bacillus anthracis BFV	Los Alamos National Laboratory	2597490031	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus anthracis	Newbler v. 2.6; Velvet v. 1.2.08; Allpaths v. 39750; Phrap v. SPS - 4.24	12/8/2014		Rod-shaped		Facultative	454, Illumina		5504355	5856	3	1939919	5704	152	11	11	0	0	4256	1448	957
637000216	Bacteria	Finished	Pseudoalteromonas atlantica T6c	Pseudoalteromonas atlantica T6c	DOE Joint Genome Institute (JGI)	637000216	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas atlantica		12/1/2006	Free living	Rod-shaped	Chemoorganotroph	Aerobe	Sanger	Nonsporulating	5187005	4405	0	2314239	4313	92	5	5	32	0	3229	1084	2514
637000310	Bacteria	Finished	Synechococcus	Synechococcus sp. CC9605	DOE Joint Genome Institute (JGI)	637000310	Cyanobacteria	unclassified	Chroococcales	unclassified	Synechococcus	sp.		12/1/2006	Free living	Coccus-shaped	Oligotroph, Photoautotroph, Photosynthetic			Nonsporulating	2510659	2760	0	1486753	2701	59	2	2	56	0	1492	1209	1135
2579778758	Bacteria	Finished	Salmonella enterica enterica serovar Enteritidis strain:Durban Genome sequencing	Salmonella enterica enterica sv. Enteritidis Durban	University of Pittsburgh	2579778758	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica		6/30/2014							4738298	4422	2	2471992	4312	110	7	7	32	0	3852	460	479
2775507272	Bacteria	Finished	Peanut witches'-broom phytoplasma NTU2011	Peanut witches'-broom phytoplasma NTU2011	Academia Sinica	2775507272	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Peanut witches'-broom phytoplasma		4/16/2018					Illumina HiSeq		570915	568	0	139238	497	71	2	2	0	0	355	142	75
2588253767	Bacteria	Finished	Hymenobacter sp. APR13 Genome sequencing	Hymenobacter sp. APR13	Nanjing Agricultural University	2588253767	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter sp. APR13		9/12/2014		Rod-shaped		Aerobe		Nonsporulating	5010594	4298	1	3098641	4244	54	4	4	5	0	2886	1358	463
644736351	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Desulfofarcimen acetoxidans DSM 771	DOE Joint Genome Institute (JGI)	644736351	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfofarcimen	Desulfofarcimen acetoxidans	Phred-Phrap v. 4.24 SPS-Consed v. 20.0	12/1/2009	Free living	Rod-shaped		Obligate anaerobe	Sanger	Sporulating	4545624	4471	13	1888927	4370	101	10	11	303	0	2683	1687	955
646564539	Bacteria	Finished	Lactobacillus crispatus ST1	Lactobacillus crispatus ST1	University of Helsinki	646564539	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus crispatus	Staden Package, GS De Novo Assembler	8/1/2010	Free living	Rod-shaped		Facultative	454		2043161	2100	3	753469	2024	76	4	4	0	0	1827	197	333
2558309081	Bacteria	Finished	7 isolates of the Pseudomonas aeruginosa Liverpool epidemic strain (LES) from the UK and Canada	Pseudomonas aeruginosa LES431	Laval University	2558309081	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa		2/26/2014			Heterotroph				6550070	6043	3	4345361	5964	79	4	4	48	0	4928	1036	817
2576861441	Bacteria	Finished	Streptococcus equi zooepidemicus CY Genome sequencing	Streptococcus equi zooepidemicus CY	Nanjing Agricultural University	2576861441	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus equi	Newbler v. 2.74						454 GS Junior		2107382	2065	1	879060	1999	66	5	5	41	0	1601	398	226
641228479	Bacteria	Finished	Bordetella petrii DSM 12804	Bordetella petrii DSM 12804	Bielefeld University, University of Wuerzburg	641228479	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella petrii	Phrap, Staden Package-Gap4 v. 4.8b1	3/1/2008	Free living		Heterotroph	Anaerobe			5287950	5092	0	3462699	5032	60	3	3	1	0	3856	1176	1100
2545824625	Bacteria	Finished	Mycobacterium tuberculosis str. Beijing/NITR203 Genome sequencing	Mycobacterium tuberculosis Beijing/NITR203	National Institute for Research in Tuberculosis	2545824625	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium tuberculosis	CLC bio Genomicworkbench v. 6.01	11/5/2013					Illumina		4411128	4158	3	2894270	4110	48	1	1	0	0	3269	841	760
641228506	Bacteria	Finished	Salmonella enterica enterica sv Paratyphi B, SPB7	Salmonella enterica enterica sv. Paratyphi B SPB7	Washington University in St. Louis	641228506	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica		3/1/2008	Free living	Rod-shaped	Chemoorganotroph	Facultative	Sanger	Nonsporulating	4858887	5772	1	2531954	5620	152	7	7	19	0	3777	1843	602
644736339	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Catenulispora acidiphila ID139908, DSM 44928	DOE Joint Genome Institute (JGI)	644736339	Actinobacteria	Actinobacteria	Catenulisporales	Catenulisporaceae	Catenulispora	Catenulispora acidiphila	Phrap v. 4.24 SPS	12/1/2009	Free living	Filament-shaped		Aerobe	Sanger	Sporulating	10467782	9125	4	7303066	9056	69	3	3	142	0	6144	2912	1974
644736392	Bacteria	Finished	Mycoplasma conjunctivae HRC/581	Mycoplasma conjunctivae HRC/581	Microsynth AG Switzerland	644736392	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma conjunctivae	SeqMan module of Lasergene v. 7, AMOS	12/1/2009	Free living	Sphere-shaped		Facultative	Sanger, 454 GS FLX	Nonsporulating	846214	725	0	241088	691	34	1	1	0	0	418	273	59
650716022	Bacteria	Finished	Chlamydophila pecorum E58	Chlamydia pecorum E58	University of Maryland School of Medicine	650716022	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia pecorum	Celera Assembler	12/1/2011	Symbiotic	Rod-shaped			Sanger		1106197	1029	0	454382	988	41	1	1	0	0	670	318	11
2597490092	Bacteria	Finished	Brucella sequencing project - LANL	Brucella abortus 63 75	Los Alamos National Laboratory	2597490092	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Brucella abortus	Newbler v. 2.6; Velvet v. 1.2.08; Allpaths v. 39750; predPrap v. SPS - 4.24	12/8/2014					454, Illumina		3280310	3158	1	1876833	3081	77	3	3	0	0	2590	491	215
641228498	Bacteria	Finished	Neisseria meningitidis 053442	Neisseria meningitidis sv. C 053442	Chinese National Human Genome Center, Microbial Genome Center	641228498	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria meningitidis	Phrap	3/1/2008	Free living	Coccus-shaped		Aerobe		Nonsporulating	2153416	2116	1	1113323	2045	71	4	4	25	0	1501	544	257
2814123411	Bacteria	Finished	Chlamydophila abortus LLG	Chlamydia abortus LLG	Moredun Research Institute	2814123411	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia abortus	Newbler v. 2, Velvet v. 0.7, minimus2	1/4/2019	Symbiotic	Rod-shaped			454, Illumina, Illumina HiSeq		1143694	1040	0	452249	996	44	1	1	0	0	738	258	52
643348549	Bacteria	Finished	Enterohemorrhagic isolate E. coli - JCVI	Escherichia coli O157:H7 EC4115	J. Craig Venter Institute (JCVI)	643348549	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli		4/1/2009	Free living	Rod-shaped	Heterotroph	Facultative		Nonsporulating	5704171	5609	1	2875347	5477	132	7	7	1	0	4148	1329	1185
637000330	Bacteria	Finished	Tropheryma whipplei TW08/27	Tropheryma whipplei TW08/27	Stanford University, Wellcome Trust Sanger Institute	637000330	Actinobacteria	Actinobacteria	Micrococcales	unclassified	Tropheryma	Tropheryma whipplei	Artemis, Phrap, Gap4	12/1/2006	Free living	Rod-shaped		Aerobe	Sanger	Nonsporulating	925938	840	0	428839	783	57	1	1	0	0	671	112	238
650716020	Bacteria	Finished	Carnobacterium sp. 17-4	Carnobacterium sp. 17-4	University of Gottingen	650716020	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	Carnobacterium sp. 17-4		12/1/2011							2685399	2566	1	944789	2474	92	8	8	0	0	1927	547	268
2585427667	Bacteria	Finished	Genome of Bartonella henselae BM1374165	Bartonella henselae BM1374165	Aix-Marseille University	2585427667	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella henselae		8/18/2014		Rod-shaped					1975503	1726	0	752442	1668	58	2	2	0	0	1326	342	414
639633007	Bacteria	Finished	Azoarcus sp. BH72	Azoarcus sp. BH72	MWG-Biotech	639633007	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Azoarcus	Azoarcus sp. BH72	Phrap	3/1/2007	Free living	Rod-shaped	Diazotroph	Facultative	Sanger		4376040	4073	0	2972051	3989	84	4	4	0	0	2619	1370	2537
2506520042	Bacteria	Finished	Compost Feedstock-Adapted Isolates	Rhodothermus marinus SG0.5JP17-171	DOE Joint Genome Institute (JGI)	2506520042	Bacteroidetes	unclassified	Bacteroidetes Order II. Incertae sedis	Rhodothermaceae	Rhodothermus	Rhodothermus marinus		9/6/2011	Free living	Rod-shaped	Heterotroph	Aerobe	454, Illumina	Nonsporulating	3329718	2964	6	2139846	2914	50	1	0	72	0	2341	573	256
2540341165	Bacteria	Finished	Human Microbiome Project (HMP) Reference Genomes	Pseudopropionibacterium propionicum F0230a	J. Craig Venter Institute (JCVI)	2540341165	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Pseudopropionibacterium	Pseudopropionibacterium propionicum		9/19/2013	Free living	Rod-shaped		Anaerobe		Nonsporulating	3449360	2996	2	2278669	2938	58	2	2	178	0	2243	695	283
651053077	Bacteria	Finished	Thiomonas sp. 3As	Thiomonas arsenitoxydans 3As	CEA Genoscope	651053077	Proteobacteria	Betaproteobacteria	Burkholderiales	unclassified	Thiomonas	Thiomonas arsenitoxydans		12/1/2011	Free living						3785534	3650	0	2408702	3596	54	1	1	103	0	2650	946	484
2554235314	Bacteria	Finished	Achromobacter xylosoxidans NH44784-1996	Achromobacter xylosoxidans NH44784-1996	University of Copenhagen	2554235314	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter xylosoxidans		1/1/2014		Rod-shaped			454 GS FLX Titanium		6916670	6446	1	4651549	6388	58	1	1	0	0	5295	1093	1192
2508501070	Bacteria	Finished	CSP_300147_796038	Sphaerochaeta pleomorpha Grapes	DOE Joint Genome Institute (JGI)	2508501070	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta	Sphaerochaeta pleomorpha		10/21/2011	Free living	Pleomorphic-shaped		Anaerobe	454 GS FLX Titanium, Illumina GAIIx		3590853	3283	1	1658877	3216	67	4	4	57	0	2623	593	237
2513237245	Bacteria	Finished	Streptococcus parasanguinis FW213 Genome sequencing	Streptococcus parasanguinis FW213	Chang Gung University	2513237245	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus parasanguinis		5/22/2012							2171609	2092	0	903721	2019	73	4	4	1	0	1655	364	148
650716031	Bacteria	Finished	Cupriavidus necator N-1, ATCC 43291	Cupriavidus necator N-1, ATCC 43291	University of Gottingen	650716031	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus necator		12/1/2011	Free living	Rod-shaped	Chemolithoautotroph, Heterotroph	Aerobe			8480857	7915	2	5552272	7832	83	5	5	0	0	5973	1859	2129
640069330	Bacteria	Finished	Facultative Metal-reducing Gamma proteobacteria	Shewanella baltica OS155	DOE Joint Genome Institute (JGI)	640069330	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella baltica		6/1/2007	Free living	Rod-shaped	Heterotroph	Facultative	Sanger	Nonsporulating	5342896	4741	0	2469963	4570	171	10	10	81	0	3412	1158	692
2576861459	Bacteria	Finished	Bacillus velezensis SQR9	Bacillus velezensis SQR9	Nanjing Agricultural University	2576861459	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus velezensis									4117023	4171	0	1897888	4078	93	7	7	0	0	3312	766	403
637000018	Bacteria	Finished	WFO-LANL Proposal	Bacillus cereus E33L (ZK)	DOE Joint Genome Institute (JGI), Los Alamos National Laboratory	637000018	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus		12/1/2006	Free living	Rod-shaped		Facultative	454	Sporulating	5843235	5886	0	2052565	5641	245	13	13	0	0	4242	1399	3803
644736391	Bacteria	Finished	Mycobacterium tuberculosis sequencing- Broad Institute	Mycobacterium tuberculosis KZN 1435 (MDR)	Broad Institute	644736391	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium tuberculosis		12/1/2009	Free living	Rod-shaped	Chemoorganotroph	Aerobe		Nonsporulating	4398250	4107	2	2885875	4059	48	1	1	0	0	2676	1383	715
2505679089	Bacteria	Finished	Novel Microbial Enzymes	Cellulomonas fimi NRS 133, ATCC 484	DOE Joint Genome Institute (JGI)	2505679089	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas	Cellulomonas fimi		8/13/2012	Free living	Rod-shaped	Chemoorganotroph	Facultative	454, Sanger	Nonsporulating	4266344	3875	1	3187997	3818	57	2	2	0	0	3001	817	427
2597490017	Bacteria	Finished	Yersinia genome project - Los Alamos National Laboratory	Yersinia pseudotuberculosis 6904	Los Alamos National Laboratory	2597490017	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia pseudotuberculosis	Newbler v. 2.6; Velvet v. 1.2.08; Allpaths  v. 39750; Phrap v. SPS - 4.24	12/8/2014					454, Illumina		4806594	4322	5	2287930	4153	169	7	7	0	0	3445	708	483
2512564050	Bacteria	Finished	Mycobacterium intracellulare MOTT-02	Mycobacterium intracellulare MOTT-02	Seoul National University	2512564050	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium intracellulare		4/5/2012						Nonsporulating	5409696	5198	2	3683810	5149	49	1	1	0	0	4096	1053	1099
643692005	Bacteria	Finished	Bacillus anthracis A0248	Bacillus anthracis A0248	J. Craig Venter Institute (JCVI), Los Alamos National Laboratory	643692005	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus anthracis		8/1/2009	Free living	Rod-shaped		Facultative		Sporulating	5503926	5418	0	1939746	5291	127	11	11	0	0	3383	1908	791
650377908	Bacteria	Finished	Bacillus thuringiensis sv. finitimus YBT-020	Bacillus thuringiensis sv. finitimus YBT-020	Beijing Genomics Institute (BGI)	650377908	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus thuringiensis		7/1/2011	Free living	Rod-shaped	Heterotroph	Facultative	Solexa, Illumina GAIIx	Sporulating	5682383	5931	2	2012627	5782	149	14	14	0	0	3894	1888	957
649633006	Bacteria	Finished	Glutamicibacter arilaitensis re117	Glutamicibacter arilaitensis re117	CEA Genoscope	649633006	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Glutamicibacter	Glutamicibacter arilaitensis		7/1/2011	Free living	Rod-shaped		Aerobe		Nonsporulating	3918192	3518	0	2322381	3436	82	6	6	0	0	2441	995	374
646564556	Bacteria	Finished	WFO-LLNL proposal	Nitrosococcus halophilus Nc4	DOE Joint Genome Institute (JGI)	646564556	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Nitrosococcus	Nitrosococcus halophilus		8/1/2010	Free living	Coccoid	Autotroph, Chemolithotroph	Aerobe			4145260	4086	6	2139198	4032	54	2	2	215	0	2609	1423	600
2558860233	Bacteria	Finished	Burkholderia thailandensis 2002721723	Burkholderia thailandensis 2002721723	Los Alamos National Laboratory	2558860233	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia thailandensis		3/7/2014							6577133	5603	1	4443014	5533	70	4	4	8	0	4717	816	914
637000133	Bacteria	Finished	Genome sequencing of Helicobacter pylori, Washington University Medical School	Helicobacter pylori HPAG1	Washington University in St. Louis	637000133	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori		12/1/2006	Free living	Spiral-shaped		Aerobe		Nonsporulating	1605736	1590	0	627309	1544	46	2	2	0	0	1124	420	636
641228480	Bacteria	Finished	WFO-LANL Proposal	Brucella canis ATCC 23365	DOE Joint Genome Institute (JGI)	641228480	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Brucella canis		3/1/2008	Free living	Coccus-shaped		Aerobe		Nonsporulating	3312769	3408	0	1896317	3335	73	3	6	84	0	2316	1019	224
637000254	Bacteria	Finished	Salmonella enterica enterica sv Typhi CT18	Salmonella enterica enterica sv. Typhi CT18	Wellcome Trust Sanger Institute	637000254	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	Artemis	12/1/2006	Free living	Rod-shaped	Chemoorganotroph	Facultative		Nonsporulating	5133713	5165	1	2662865	4945	220	7	7	187	0	3564	1381	2693
2554235313	Bacteria	Finished	Streptococcus constellatus pharyngis C232	Streptococcus constellatus pharyngis C232	University of Calgary	2554235313	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus constellatus		1/1/2014	Free living	Coccus-shaped		Anaerobe			1935414	1827	0	738986	1756	71	4	4	72	0	1456	300	86
637000280	Bacteria	Finished	Staphylococcus aureus aureus USA300_FPR3757	Staphylococcus aureus aureus USA300_FPR3757	University of California, San Francisco	637000280	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	Phred-Phrap-Consed	12/1/2006	Free living	Coccus-shaped	Heterotroph	Facultative		Nonsporulating	2917469	2725	0	953736	2620	105	5	5	16	0	1964	656	1540
643886196	Bacteria	Finished	CSP_788492, Haloalkaliphilic sulfate-, thiosulfate- and sulfur-reducing bacteria	Desulfonatronospira thiodismutans ASO3-1	DOE Joint Genome Institute (JGI)	643886196	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfohalobiaceae	Desulfonatronospira	Desulfonatronospira thiodismutans		8/1/2009	Free living	Rod-shaped		Anaerobe		Nonsporulating	3971306	3791	7	2038642	3741	50	1	1	0	0	2355	1386	724
2561511207	Bacteria	Finished	Chlamydia trachomatis L2/434/Bu(i) Genome sequencing	Chlamydia trachomatis L2/434/Bu(i)	National Institute of Health, Portugal	2561511207	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia trachomatis		3/23/2014					454 GS FLX Titanium		1046341	953	0	432061	910	43	2	2	15	0	728	182	12
2521172679	Bacteria	Finished	Riemerella anatipestifer RA-CH-2	Riemerella anatipestifer RA-CH-2	Sichuan Agricultural University	2521172679	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Riemerella	Riemerella anatipestifer	SOAPdenovo v. 1.05	2/1/2013					Illumina		2166321	2094	3	759028	2044	50	3	3	1	0	1482	562	120
2513237169	Bacteria	Finished	Infant gut Bifidobacterium isolates	Bifidobacterium breve SC154	University of California, Davis	2513237169	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	CLC bio	8/6/2015	Free living	Rod-shaped	Organoheterotroph	Anaerobe	Illumina HiSeq 2000	Nonsporulating	4487563	4894	1	2656449	4820	74	2	1	0	0	3705	1115	3371
2597489897	Bacteria	Finished	Mycobacterium abscessus bolletii INCQS 00594	Mycobacteroides abscessus bolletii INCQS 00594	Rede Paraense de Genomica e Proteomica	2597489897	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacteroides	Mycobacteroides abscessus	CLC Genomics Workbench	12/8/2014				Aerobe	SOLiD		4941231	4976	5	3174641	4906	70	1	1	0	0	3694	1212	932
